author,loc,spcd,treeno,section_id,disk_id,ht,wdbk_thk,ob_d_1,ob_d_2,ob_d_avg,ib_d_1,ib_d_2,ib_d_avg,wd_cl_def1,wd_d_def1,wd_cv_def1,wd_cl_def2,wd_d_def2,wd_cv_def2,wd_cl_def3,wd_d_def3,wd_cv_def3,wdbk_gw,wd_gw,bk_gw,wdbk_gw_1,wd_gw_1,bk_gw_1,wdbk_cv,wd_cv,bk_cv,wd_gw_sub,bk_gw_sub,wd_dw_sub,bk_dw_sub,wd_cv_sub,bk_cv_sub,temp,wdbk_mc,wd_mc,bk_mc,bk_frac,wdbk_sg,wd_sg,bk_sg
WDS_Sand_Pine,SD-27,107,20,4,4,16,,9,,9,9,,8.9,,,,,,,,,,,,,,,,,,,,,800,33,1887.4,100,,,,,,,0.4239,0.328
WDS_Sand_Pine,SD-27,107,20,5,5,21,,8.4,,8.4,8,,8.3,,,,,,,,,,,,,,,,,,,,,607,17,1403.6,57.2,,,,,,,0.4325,0.2941
WDS_Sand_Pine,SD-27,107,20,6,6,26,,8,,8,8,,7.8,,,,,,,,,,,,,,,,,,,,,498.8,21,1231,69.4,,,,,,,0.4052,0.3032
WDS_Sand_Pine,SD-27,107,20,7,7,31,,7.1,,7.1,7,,6.9,,,,,,,,,,,,,,,,,,,,,417,15,1097.8,50.4,,,,,,,0.3799,0.2937
WDS_Sand_Pine,SD-27,107,20,8,8,36,,4.8,,4.8,5,,4.6,,,,,,,,,,,,,,,,,,,,,199.6,10,531.4,36.2,,,,,,,0.3756,0.2878
WDS_Sand_Pine,SD-27,107,20,9,9,41,,3.6,,3.6,3,,3.4,,,,,,,,,,,,,,,,,,,,,94.8,8,266.2,26.4,,,,,,,0.3561,0.3038
WDS_Sand_Pine,SD-27,107,21,1,1,1,,5.6,,5.6,5,,5.1,,,,,,,,,,,,,,,,,,,,,295.2,49,553.2,104,,,,,,,0.5336,0.4725
WDS_Sand_Pine,SD-27,107,21,2,2,6,,5.1,,5.1,5,,4.7,,,,,,,,,,,,,,,,,,,,,274.4,20,511.4,49.2,,,,,,,0.5366,0.3996
WDS_Sand_Pine,SD-27,107,21,3,3,11,,4.6,,4.6,4,,4.4,,,,,,,,,,,,,,,,,,,,,214.2,9,404.2,30.8,,,,,,,0.5299,0.289
WDS_Sand_Pine,SD-27,107,21,4,4,16,,4.1,,4.1,4,,4,,,,,,,,,,,,,,,,,,,,,193,8,396.8,24.8,,,,,,,0.4864,0.3113
WDS_Sand_Pine,SD-27,107,21,5,5,21,,3.8,,3.8,4,,3.6,,,,,,,,,,,,,,,,,,,,,195,7,411,26.2,,,,,,,0.4745,0.2641
WDS_Sand_Pine,SD-27,107,22,1,1,1,,9.5,,9.5,9,,8.7,,,,,,,,,,,,,,,,,,,,,1054.6,165,1919.6,315.2,,,,,,,0.5494,0.5224
WDS_Sand_Pine,SD-27,107,22,2,2,6,,8.2,,8.2,8,,7.8,,,,,,,,,,,,,,,,,,,,,743.8,63,1435.4,132,,,,,,,0.5182,0.4777
WDS_Sand_Pine,SD-27,107,22,3,3,11,,7.7,,7.7,8,,7.5,,,,,,,,,,,,,,,,,,,,,595.6,31,1223,78.4,,,,,,,0.487,0.3923
WDS_Sand_Pine,SD-27,107,22,4,4,16,,7.2,,7.2,7,,6.9,,,,,,,,,,,,,,,,,,,,,462.8,21,902.8,58.6,,,,,,,0.5126,0.3512
WDS_Sand_Pine,SD-27,107,22,5,5,21,,6.9,,6.9,7,,6.6,,,,,,,,,,,,,,,,,,,,,540.2,21,1178.6,67.2,,,,,,,0.4583,0.3083
WDS_Sand_Pine,SD-27,107,22,6,6,26,,6.8,,6.8,7,,6.6,,,,,,,,,,,,,,,,,,,,,378.2,16,867.2,55.4,,,,,,,0.4361,0.2964
WDS_Sand_Pine,SD-27,107,22,8,8,31,,6,,6,6,,5.8,,,,,,,,,,,,,,,,,,,,,333,14,758.2,48.2,,,,,,,0.4392,0.2867
WDS_Sand_Pine,SD-27,107,22,9,9,36,,4.7,,4.7,4,,4.5,,,,,,,,,,,,,,,,,,,,,173.8,9,426.2,31,,,,,,,0.4078,0.2923
WDS_Sand_Pine,SD-27,107,23,1,1,1,,9.8,,9.8,9,,9.2,,,,,,,,,,,,,,,,,,,,,1048.8,98,1937.6,191.2,,,,,,,0.5413,0.5133
WDS_Sand_Pine,SD-27,107,23,2,2,11,,8.6,,8.6,8,,8.4,,,,,,,,,,,,,,,,,,,,,868.2,43,1747.4,102.2,,,,,,,0.4969,0.4172
WDS_Sand_Pine,SD-27,107,23,3,3,16,,8.3,,8.3,8,,8.2,,,,,,,,,,,,,,,,,,,,,758.2,21,1530.4,67.4,,,,,,,0.4954,0.3098
WDS_Sand_Pine,SD-27,107,23,4,4,21,,7.7,,7.7,8,,7.6,,,,,,,,,,,,,,,,,,,,,614.8,19,1385.6,67.4,,,,,,,0.4437,0.284
WDS_Sand_Pine,SD-27,107,23,5,5,26,,7.3,,7.3,7,,6.7,,,,,,,,,,,,,,,,,,,,,471.2,11,1081,43.2,,,,,,,0.4359,0.262
WDS_Sand_Pine,SD-27,107,23,6,6,31,,7,,7,7,,6.8,,,,,,,,,,,,,,,,,,,,,520,16,1214.6,56.2,,,,,,,0.4281,0.2765
WDS_Sand_Pine,SD-27,107,23,7,7,36,,6.4,,6.4,6,,6.2,,,,,,,,,,,,,,,,,,,,,295.6,11,717,43.8,,,,,,,0.4123,0.2571
WDS_Sand_Pine,SD-27,107,23,8,8,41,,5.6,,5.6,5,,5.4,,,,,,,,,,,,,,,,,,,,,357,12,874.8,42.8,,,,,,,0.4081,0.2869
WDS_Sand_Pine,SD-27,107,23,9,9,46,,4.6,,4.6,4,,4.3,,,,,,,,,,,,,,,,,,,,,139.4,6,376.6,22.8,,,,,,,0.3702,0.2798
WDS_Sand_Pine,SD-27,107,23,10,10,6,,3.3,,3.3,3,,3.2,,,,,,,,,,,,,,,,,,,,,71.6,3,205.8,20.6,,,,,,,0.3479,0.1515
WDS_Sand_Pine,SD-27,107,24,1,1,1,,9.6,,9.6,9,,9.1,,,,,,,,,,,,,,,,,,,,,1193.2,152,2325.6,259.8,,,,,,,0.5131,0.5858
WDS_Sand_Pine,SD-27,107,24,2,2,6,,8.8,,8.8,8,,8,,,,,,,,,,,,,,,,,,,,,740.4,44,1455.4,92.8,,,,,,,0.5087,0.4767
WDS_Sand_Pine,SD-27,107,24,3,3,11,,7.8,,7.8,8,,7.6,,,,,,,,,,,,,,,,,,,,,670.2,33,1401,77,,,,,,,0.4784,0.4283
WDS_Sand_Pine,SD-27,107,24,4,4,16,,7.6,,7.6,7,,7.3,,,,,,,,,,,,,,,,,,,,,727,32,1576.8,82.4,,,,,,,0.4611,0.3852
WDS_Sand_Pine,SD-27,107,24,5,5,21,,7,,7,7,,6.8,,,,,,,,,,,,,,,,,,,,,556.2,21,1181.8,54.2,,,,,,,0.4706,0.3819
WDS_Sand_Pine,SD-27,107,24,6,6,26,,6.6,,6.6,6,,6.3,,,,,,,,,,,,,,,,,,,,,527.6,20,1190.4,64.4,,,,,,,0.4432,0.3047
WDS_Sand_Pine,SD-27,107,24,7,7,31,,6.1,,6.1,6,,5.9,,,,,,,,,,,,,,,,,,,,,393.8,13,902.4,46.6,,,,,,,0.4364,0.2828
WDS_Sand_Pine,SD-27,107,24,8,8,36,,5.6,,5.6,5,,5.4,,,,,,,,,,,,,,,,,,,,,289.2,11,719.6,40.2,,,,,,,0.4019,0.2751
WDS_Sand_Pine,SD-27,107,24,9,9,41,,4.8,,4.8,5,,4.6,,,,,,,,,,,,,,,,,,,,,229.2,13,604.6,44.6,,,,,,,0.3791,0.2861
WDS_Sand_Pine,SD-27,107,25,1,1,1,,7.8,,7.8,7,,7.2,,,,,,,,,,,,,,,,,,,,,707,44,1402.4,93.8,,,,,,,0.5041,0.468
WDS_Sand_Pine,SD-27,107,25,2,2,6,,6.8,,6.8,7,,6.6,,,,,,,,,,,,,,,,,,,,,611.8,19,1139.2,59.8,,,,,,,0.537,0.3184
WDS_Sand_Pine,SD-27,107,25,3,3,11,,6.4,,6.4,6,,6.3,,,,,,,,,,,,,,,,,,,,,462.6,11,924,38.6,,,,,,,0.5006,0.2772
WDS_Sand_Pine,SD-27,107,25,4,4,16,,6,,6,6,,5.8,,,,,,,,,,,,,,,,,,,,,377.2,9,801.4,34.6,,,,,,,0.4707,0.2578
WDS_Sand_Pine,SD-27,107,25,5,5,21,,5.6,,5.6,5,,5.4,,,,,,,,,,,,,,,,,,,,,307.8,6,651.8,23.8,,,,,,,0.4722,0.2639
WDS_Sand_Pine,SD-27,107,25,6,6,26,,5.2,,5.2,5,,5.1,,,,,,,,,,,,,,,,,,,,,215.8,7,516.6,27.6,,,,,,,0.4177,0.2457
WDS_Sand_Pine,SD-27,107,25,7,7,31,,4.6,,4.6,4,,4.5,,,,,,,,,,,,,,,,,,,,,196,8,490.8,34.2,,,,,,,0.3993,0.2333
WDS_Sand_Pine,SD-27,107,25,8,8,36,,4,,4,4,,3.8,,,,,,,,,,,,,,,,,,,,,142,9,387.6,32.8,,,,,,,0.3664,0.2677
WDS_Sand_Pine,SD-27,107,3,1,1,1,,10.6,,10.6,10,,9.7,,,,,,,,,,,,,,,,,,,,,1167,125,2292.8,236.4,,,,,,,0.509,0.5269
WDS_Sand_Pine,SD-27,107,3,2,2,6,,8.7,,8.7,8,,8.3,,,,,,,,,,,,,,,,,,,,,986,68,1935.4,151.2,,,,,,,0.5095,0.4519
WDS_Sand_Pine,SD-27,107,3,3,3,11,,8.4,,8.4,8,,8.1,,,,,,,,,,,,,,,,,,,,,697.8,27,1430.6,67.2,,,,,,,0.4878,0.3988
WDS_Sand_Pine,SD-27,107,3,4,4,16,,8,,8,8,,7.8,,,,,,,,,,,,,,,,,,,,,703.8,20,1447.8,63.6,,,,,,,0.4861,0.3195
WDS_Sand_Pine,SD-27,107,3,5,5,21,,7.6,,7.6,7,,7.3,,,,,,,,,,,,,,,,,,,,,593.2,16,1310,63,,,,,,,0.4528,0.2556
WDS_Sand_Pine,SD-27,107,3,6,6,26,,7.1,,7.1,7,,6.9,,,,,,,,,,,,,,,,,,,,,437.8,14,984.4,55.8,,,,,,,0.4447,0.2541
WDS_Sand_Pine,SD-27,107,3,7,7,31,,6.5,,6.5,6,,6.3,,,,,,,,,,,,,,,,,,,,,455.6,14,1081.8,54.8,,,,,,,0.4211,0.2515
WDS_Sand_Pine,SD-27,107,3,8,8,36,,5.9,,5.9,6,,5.7,,,,,,,,,,,,,,,,,,,,,294.6,7,719.6,29.4,,,,,,,0.4094,0.2497
WDS_Sand_Pine,SD-27,107,3,9,9,41,,5.3,,5.3,5,,5,,,,,,,,,,,,,,,,,,,,,254,9,607,34.4,,,,,,,0.4185,0.264
WDS_Sand_Pine,SD-27,107,4,1,1,1,,11.3,,11.3,11,,10.7,,,,,,,,,,,,,,,,,,,,,1603.6,136,2843,264,,,,,,,0.5641,0.514
WDS_Sand_Pine,SD-27,107,4,2,2,6,,9.4,,9.4,9,,9,,,,,,,,,,,,,,,,,,,,,1297.8,108,2384,246.2,,,,,,,0.5444,0.4402
WDS_Sand_Pine,SD-27,107,4,3,3,11,,8.8,,8.8,9,,8.6,,,,,,,,,,,,,,,,,,,,,1140.2,51,2165.8,131,,,,,,,0.5265,0.3928
WDS_Sand_Pine,SD-27,107,4,4,4,16,,8.7,,8.7,9,,8.6,,,,,,,,,,,,,,,,,,,,,623.8,40,1138.2,114.8,,,,,,,0.5481,0.3456
WDS_Sand_Pine,SD-27,107,4,5,5,21,,7.8,,7.8,8,,7.6,,,,,,,,,,,,,,,,,,,,,620.2,20,1266.6,74,,,,,,,0.4897,0.2646
WDS_Sand_Pine,SD-27,107,4,6,6,26,,7.3,,7.3,7,,7,,,,,,,,,,,,,,,,,,,,,537.8,20,1158,76,,,,,,,0.4644,0.2689
WDS_Sand_Pine,SD-27,107,4,7,7,31,,6.8,,6.8,7,,6.7,,,,,,,,,,,,,,,,,,,,,335.4,14,751.8,52.4,,,,,,,0.4461,0.2714
WDS_Sand_Pine,SD-27,107,4,8,8,36,,5.8,,5.8,6,,5.6,,,,,,,,,,,,,,,,,,,,,276.8,8,627.4,30.8,,,,,,,0.4412,0.2708
WDS_Sand_Pine,SD-27,107,4,9,9,41,,4.9,,4.9,5,,4.7,,,,,,,,,,,,,,,,,,,,,227.8,11,528.8,39.2,,,,,,,0.4308,0.2811
WDS_Sand_Pine,SD-27,107,5,1,1,1,,6.5,,6.5,6,,5.7,,,,,,,,,,,,,,,,,,,,,603.8,84,1023.6,164.8,,,,,,,0.5899,0.5087
WDS_Sand_Pine,SD-27,107,5,2,2,6,,4.8,,4.8,4,,4.5,,,,,,,,,,,,,,,,,,,,,257.2,21,378.4,49.2,,,,,,,0.6797,0.4175
WDS_Sand_Pine,SD-27,107,5,3,3,11,,4.5,,4.5,4,,4.2,,,,,,,,,,,,,,,,,,,,,184.8,12,487.2,31.8,,,,,,,0.3793,0.3673
WDS_Sand_Pine,SD-27,107,5,4,4,16,,4,,4,4,,3.8,,,,,,,,,,,,,,,,,,,,,173.6,8,377.4,26.8,,,,,,,0.46,0.3082
WDS_Sand_Pine,SD-27,107,5,5,5,21,,3.4,,3.4,3,,3.2,,,,,,,,,,,,,,,,,,,,,80.4,5,190.8,17.8,,,,,,,0.4214,0.2663
WDS_Sand_Pine,SD-27,107,6,1,1,1,,11.6,,11.6,11,,10.7,,,,,,,,,,,,,,,,,,,,,2093.8,252,4204.4,454,,,,,,,0.498,0.5544
WDS_Sand_Pine,SD-27,107,6,2,2,6,,9.6,,9.6,9,,8.9,,,,,,,,,,,,,,,,,,,,,1093.2,83,2293.2,171.8,,,,,,,0.4767,0.4849
WDS_Sand_Pine,SD-27,107,6,3,3,11,,8.8,,8.8,9,,8.6,,,,,,,,,,,,,,,,,,,,,948,36,2109,94.6,,,,,,,0.4495,0.3765
WDS_Sand_Pine,SD-27,107,6,4,4,16,,8.2,,8.2,8,,8.1,,,,,,,,,,,,,,,,,,,,,778.2,23,1816.2,83.2,,,,,,,0.4285,0.276
WDS_Sand_Pine,SD-27,107,6,5,5,21,,7.8,,7.8,8,,7.6,,,,,,,,,,,,,,,,,,,,,823,22,1941.8,75.6,,,,,,,0.4238,0.2881
WDS_Sand_Pine,SD-27,107,6,6,6,26,,7,,7,7,,6.8,,,,,,,,,,,,,,,,,,,,,559,20,1338.8,67.8,,,,,,,0.4175,0.296
WDS_Sand_Pine,SD-27,107,6,7,7,31,,6.5,,6.5,6,,6.2,,,,,,,,,,,,,,,,,,,,,395,10,994.2,36.2,,,,,,,0.3973,0.2635
WDS_Sand_Pine,SD-27,107,6,8,8,36,,5.9,,5.9,6,,5.6,,,,,,,,,,,,,,,,,,,,,215.6,7,513.2,20,,,,,,,0.4201,0.356
WDS_Sand_Pine,SD-27,107,6,9,9,41,,4.3,,4.3,4,,4.1,,,,,,,,,,,,,,,,,,,,,212.8,12,529.6,35.4,,,,,,,0.4018,0.3356
WDS_Sand_Pine,SD-27,107,7,1,1,1,,6.8,,6.8,6,,6.3,,,,,,,,,,,,,,,,,,,,,387.8,39,797.6,73.6,,,,,,,0.4862,0.5236
WDS_Sand_Pine,SD-27,107,7,2,2,6,,6.8,,6.8,6,,6.4,,,,,,,,,,,,,,,,,,,,,647.4,37,1290.8,80.8,,,,,,,0.5015,0.4609
WDS_Sand_Pine,SD-27,107,7,3,3,11,,6.3,,6.3,6,,6.1,,,,,,,,,,,,,,,,,,,,,489.6,22,1047.4,59.8,,,,,,,0.4674,0.3625
WDS_Sand_Pine,SD-27,107,7,4,4,16,,5.7,,5.7,6,,5.6,,,,,,,,,,,,,,,,,,,,,313.8,14,690.4,41.8,,,,,,,0.4545,0.3431
WDS_Sand_Pine,SD-27,107,7,5,5,21,,5.3,,5.3,5,,5.1,,,,,,,,,,,,,,,,,,,,,239,9,522.4,28.2,,,,,,,0.4575,0.3213
WDS_Sand_Pine,SD-27,107,7,6,6,26,,4.8,,4.8,5,,4.6,,,,,,,,,,,,,,,,,,,,,240.8,11,563.2,34.8,,,,,,,0.4276,0.3149
WDS_Sand_Pine,SD-27,107,7,7,7,31,,4.3,,4.3,4,,4.2,,,,,,,,,,,,,,,,,,,,,158.4,9,399.8,29.6,,,,,,,0.3962,0.3047
WDS_Sand_Pine,SD-27,107,7,8,8,36,,3.7,,3.7,4,,3.6,,,,,,,,,,,,,,,,,,,,,121,7,302.2,22.2,,,,,,,0.4004,0.2964
WDS_Sand_Pine,SD-27,107,8,1,1,1,,9.3,,9.3,8,,8.4,,,,,,,,,,,,,,,,,,,,,1174.2,136,2100.2,262.4,,,,,,,0.5591,0.518
WDS_Sand_Pine,SD-27,107,8,2,2,6,,7.8,,7.8,7,,7.4,,,,,,,,,,,,,,,,,,,,,779.8,47,1416.4,104.2,,,,,,,0.5506,0.4548
WDS_Sand_Pine,SD-27,107,8,3,3,11,,7.2,,7.2,7,,7,,,,,,,,,,,,,,,,,,,,,566.8,11,1129.8,41.2,,,,,,,0.5017,0.2689
WDS_Sand_Pine,SD-27,107,8,4,4,16,,7,,7,7,,6.9,,,,,,,,,,,,,,,,,,,,,619.8,15,1220.6,51.8,,,,,,,0.5078,0.2977
WDS_Sand_Pine,SD-27,107,8,5,5,21,,6.4,,6.4,6,,6.2,,,,,,,,,,,,,,,,,,,,,350.2,9,725,32.8,,,,,,,0.483,0.2726
WDS_Sand_Pine,SD-27,107,8,6,6,26,,5.9,,5.9,6,,5.7,,,,,,,,,,,,,,,,,,,,,311.4,8,659,31.8,,,,,,,0.4725,0.2597
WDS_Sand_Pine,SD-27,107,8,7,7,31,,5.3,,5.3,5,,5,,,,,,,,,,,,,,,,,,,,,297.2,9,649.2,34.6,,,,,,,0.4578,0.2566
WDS_Sand_Pine,SD-27,107,8,8,8,36,,4.8,,4.8,5,,4.6,,,,,,,,,,,,,,,,,,,,,188.8,8,429.6,27,,,,,,,0.4395,0.2815
WDS_Sand_Pine,SD-27,107,9,1,1,1,,7.1,,7.1,6,,6.4,,,,,,,,,,,,,,,,,,,,,678.2,54,1196.4,113.2,,,,,,,0.5669,0.4756
WDS_Sand_Pine,SD-27,107,9,2,2,6,,5.6,,5.6,6,,5.5,,,,,,,,,,,,,,,,,,,,,414,16,784.6,49.8,,,,,,,0.5277,0.3269
WDS_Sand_Pine,SD-27,107,9,3,3,11,,5.4,,5.4,5,,5.3,,,,,,,,,,,,,,,,,,,,,370.2,11,710.6,36,,,,,,,0.521,0.2978
WDS_Sand_Pine,SD-27,107,9,4,4,16,,5,,5,5,,4.9,,,,,,,,,,,,,,,,,,,,,247.8,6,499.2,28.2,,,,,,,0.4964,0.2099
WDS_Sand_Pine,SD-27,107,9,5,5,21,,4.7,,4.7,5,,4.6,,,,,,,,,,,,,,,,,,,,,237,9,504.6,33.8,,,,,,,0.4697,0.2609
WDS_Sand_Pine,SD-27,107,9,6,6,26,,4.3,,4.3,4,,4.2,,,,,,,,,,,,,,,,,,,,,234,8,504,37.4,,,,,,,0.4643,0.216
WDS_Sand_Pine,SD-27,107,9,7,7,31,,3.8,,3.8,4,,3.7,,,,,,,,,,,,,,,,,,,,,127.4,5,304.8,20.4,,,,,,,0.418,0.2637
WDS_Spruce_Pine,1,115,34,1,1,1,,14.8,,14.8,14,,13.9,,,,,,,,,,,,,,,,,,,,,660.6,29,1289.2,83.8,,,,,,,0.5124,0.3496
WDS_Spruce_Pine,1,115,34,2,2,6,,12.4,,12.4,12,,11.9,,,,,,,,,,,,,,,,,,,,,488.4,18,961.6,52,,,,,,,0.5079,0.3462
WDS_Spruce_Pine,1,115,34,3,3,11,,12.4,,12.4,11,,11.4,,,,,,,,,,,,,,,,,,,,,547.8,36,1084.2,101,,,,,,,0.5053,0.3558
WDS_Spruce_Pine,1,115,34,4,4,16,,11.5,,11.5,11,,11.1,,,,,,,,,,,,,,,,,,,,,587,32,1189.4,89,,,,,,,0.4935,0.3607
WDS_Spruce_Pine,1,115,34,5,5,21,,10.4,,10.4,10,,10.1,,,,,,,,,,,,,,,,,,,,,622.8,25,1291.4,69.6,,,,,,,0.4823,0.3641
WDS_Spruce_Pine,1,115,34,6,6,26,,10.4,,10.4,10,,10,,,,,,,,,,,,,,,,,,,,,414.8,19,861.8,52.4,,,,,,,0.4813,0.3573
WDS_Spruce_Pine,1,115,34,7,7,31,,9.3,,9.3,9,,9,,,,,,,,,,,,,,,,,,,,,384.2,20,820.6,55.6,,,,,,,0.4682,0.3558
WDS_Spruce_Pine,1,115,34,8,8,36,,9,,9,9,,8.8,,,,,,,,,,,,,,,,,,,,,427.2,31,945.8,85,,,,,,,0.4517,0.3638
WDS_Spruce_Pine,1,115,34,9,9,41,,8.2,,8.2,8,,8,,,,,,,,,,,,,,,,,,,,,325.2,26,738.8,74.2,,,,,,,0.4402,0.3464
WDS_Spruce_Pine,1,115,34,10,10,46,,8.8,,8.8,8,,8.5,,,,,,,,,,,,,,,,,,,,,278.2,21,624.6,60.2,,,,,,,0.4454,0.3525
WDS_Spruce_Pine,1,115,34,11,11,51,,7.1,,7.1,7,,6.8,,,,,,,,,,,,,,,,,,,,,205.4,18,469.6,50,,,,,,,0.4374,0.35
WDS_Spruce_Pine,1,115,34,12,12,56,,6.2,,6.2,6,,6,,,,,,,,,,,,,,,,,,,,,204,22,498.6,64.6,,,,,,,0.4091,0.339
WDS_Spruce_Pine,1,115,34,13,13,61,,5.6,,5.6,5,,4.6,,,,,,,,,,,,,,,,,,,,,110.5,11,256.4,33,,,,,,,0.431,0.3303
WDS_Spruce_Pine,1,115,34,14,14,66,,4.2,,4.2,4,,3.8,,,,,,,,,,,,,,,,,,,,,71,7,169.4,24.6,,,,,,,0.4191,0.2821
WDS_Spruce_Pine,1,115,35,1,1,1,,13.9,,13.9,13,,12.6,,,,,,,,,,,,,,,,,,,,,619,40,1226.8,105,,,,,,,0.5046,0.383
WDS_Spruce_Pine,1,115,35,2,2,6,,10.9,,10.9,11,,10.7,,,,,,,,,,,,,,,,,,,,,1060,40,2045,97.6,,,,,,,0.5183,0.4127
WDS_Spruce_Pine,1,115,35,3,3,11,,10.8,,10.8,10,,10.4,,,,,,,,,,,,,,,,,,,,,940.4,42,1826.8,107.8,,,,,,,0.5148,0.3874
WDS_Spruce_Pine,1,115,35,4,4,16,,9.8,,9.8,10,,9.5,,,,,,,,,,,,,,,,,,,,,1212,43,2339.6,106,,,,,,,0.518,0.4077
WDS_Spruce_Pine,1,115,35,5,5,21,,9.5,,9.5,9,,9.2,,,,,,,,,,,,,,,,,,,,,697,40,1518.4,104.3,,,,,,,0.459,0.3793
WDS_Spruce_Pine,1,115,35,6,6,26,,8.7,,8.7,8,,8.5,,,,,,,,,,,,,,,,,,,,,555.8,28,1269.6,78.6,,,,,,,0.4378,0.3606
WDS_Spruce_Pine,1,115,35,7,7,31,,8.5,,8.5,8,,8.3,,,,,,,,,,,,,,,,,,,,,708.8,33,1579.8,92,,,,,,,0.4487,0.3591
WDS_Spruce_Pine,1,115,35,8,8,36,,7.9,,7.9,8,,7.7,,,,,,,,,,,,,,,,,,,,,395.4,27,996.2,82.8,,,,,,,0.3969,0.3256
WDS_Spruce_Pine,1,115,35,9,9,41,,7.7,,7.7,7,,7.2,,,,,,,,,,,,,,,,,,,,,512.6,38,1225.2,109.2,,,,,,,0.4184,0.3484
WDS_Spruce_Pine,1,115,35,10,10,46,,7.1,,7.1,7,,6.7,,,,,,,,,,,,,,,,,,,,,508.2,42,1301.6,122.8,,,,,,,0.3904,0.3419
WDS_Spruce_Pine,1,115,35,11,11,51,,6.6,,6.6,6,,6.4,,,,,,,,,,,,,,,,,,,,,386.8,29,923.8,91,,,,,,,0.4187,0.3237
WDS_Spruce_Pine,1,115,35,12,12,56,,6,,6,6,,5.7,,,,,,,,,,,,,,,,,,,,,289.2,24,695.4,76.4,,,,,,,0.4159,0.3157
WDS_Spruce_Pine,1,115,35,13,13,61,,4.7,,4.7,4,,4.4,,,,,,,,,,,,,,,,,,,,,181.2,17,419.8,53.6,,,,,,,0.4316,0.3164
WDS_Spruce_Pine,1,115,35,14,14,66,,3.5,,3.5,3,,3.3,,,,,,,,,,,,,,,,,,,,,74.6,7,186.2,24.6,,,,,,,0.4006,0.2911
WDS_Spruce_Pine,1,115,35,15,15,71,,2.8,,2.8,3,,2.6,,,,,,,,,,,,,,,,,,,,,47,4,116.6,16.2,,,,,,,0.4031,0.2765
WDS_Spruce_Pine,10,115,34,1,1,1,,13.8,,13.8,13,,13.3,,,,,,,,,,,,,,,,,,,,,621.6,76,1359,217.8,,,,,,,0.4574,0.3472
WDS_Spruce_Pine,10,115,34,2,2,6,,12,,12,11,,11.4,,,,,,,,,,,,,,,,,,,,,1088.6,79,2426.4,212.6,,,,,,,0.4486,0.371
WDS_Spruce_Pine,10,115,34,3,3,11,,11.6,,11.6,11,,11,,,,,,,,,,,,,,,,,,,,,1058,68,2399.4,194,,,,,,,0.4409,0.3523
WDS_Spruce_Pine,10,115,34,4,4,16,,11.5,,11.5,11,,11.3,,,,,,,,,,,,,,,,,,,,,1004.2,69,2406.8,205.2,,,,,,,0.4172,0.334
WDS_Spruce_Pine,10,115,34,5,5,21,,10.4,,10.4,10,,10.3,,,,,,,,,,,,,,,,,,,,,861,62,2114.8,178.8,,,,,,,0.4071,0.3445
WDS_Spruce_Pine,10,115,34,6,6,26,,10.7,,10.7,10,,9.9,,,,,,,,,,,,,,,,,,,,,767,55,1948.4,163.4,,,,,,,0.3937,0.3366
WDS_Spruce_Pine,10,115,34,7,7,31,,10.2,,10.2,10,,9.8,,,,,,,,,,,,,,,,,,,,,603.2,49,1528,142.2,,,,,,,0.3948,0.3442
WDS_Spruce_Pine,10,115,34,8,8,36,,9.5,,9.5,9,,9,,,,,,,,,,,,,,,,,,,,,607,38,1593.6,110,,,,,,,0.3809,0.3409
WDS_Spruce_Pine,10,115,34,9,9,41,,8.9,,8.9,8,,8.4,,,,,,,,,,,,,,,,,,,,,568.8,55,1483.6,155.8,,,,,,,0.3834,0.3522
WDS_Spruce_Pine,10,115,34,10,10,46,,8.5,,8.5,8,,7.9,,,,,,,,,,,,,,,,,,,,,493,54,1341.4,157,,,,,,,0.3675,0.3457
WDS_Spruce_Pine,10,115,34,11,11,51,,8,,8,7,,7.4,,,,,,,,,,,,,,,,,,,,,330.6,34,885.6,101,,,,,,,0.3733,0.3402
WDS_Spruce_Pine,10,115,34,12,12,56,,7.2,,7.2,7,,6.7,,,,,,,,,,,,,,,,,,,,,362,45,965.6,131.2,,,,,,,0.3749,0.3466
WDS_Spruce_Pine,10,115,34,13,13,61,,7.1,,7.1,7,,6.6,,,,,,,,,,,,,,,,,,,,,456,55,1113.8,155.8,,,,,,,0.4094,0.3508
WDS_Spruce_Pine,10,115,34,14,14,66,,6.1,,6.1,6,,5.7,,,,,,,,,,,,,,,,,,,,,321,39,863.4,119.2,,,,,,,0.3718,0.3289
WDS_Spruce_Pine,10,115,34,15,15,71,,5.1,,5.1,5,,4.7,,,,,,,,,,,,,,,,,,,,,248.8,31,619.2,98.8,,,,,,,0.4018,0.316
WDS_Spruce_Pine,10,115,34,16,16,76,,3.3,,3.3,3,,3,,,,,,,,,,,,,,,,,,,,,97,13,260.2,45.4,,,,,,,0.3728,0.2819
WDS_Spruce_Pine,10,115,35,1,1,1,,7.2,,7.2,7,,6.8,,,,,,,,,,,,,,,,,,,,,379.8,15,761,40.8,,,,,,,0.4991,0.3784
WDS_Spruce_Pine,10,115,35,2,2,6,,6,,6,6,,5.7,,,,,,,,,,,,,,,,,,,,,278.8,10,599.2,32.4,,,,,,,0.4653,0.3031
